date,unconditional_average_rain,conditional_average_rain,accumlated_rain,satellite_flag
2011-01-01 00:00,0.0017,0.08505093084799277,6.2938,11000000000000000000000000000000
2011-01-01 01:00,0.0012,0.08032661114098891,4.2573,01000000000000000000000000100000
2011-01-01 02:00,0.0008,0.05594108581542969,2.7971,11000000000000000000000000000000
2011-01-01 03:00,0.0005,0.03842878076765272,1.7293,11000000000000000000000000000000
2011-01-01 04:00,0.0002,0.02517817097325479,0.7805,01000000000000000001000000000001
2011-01-01 05:00,0.0000,0.0160575769841671,0.1285,11000000000000000000000000000000
2011-01-01 06:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-01 07:00,0.0000,0.018641399840513866,0.0559,11000000000000000000010000000011
2011-01-01 08:00,0.0000,0.01752544492483139,0.0876,11000000000000000000100000000000
2011-01-01 09:00,0.0000,0.020508495824677602,0.1436,11000000000000000000010000000001
2011-01-01 10:00,0.0001,0.02498973200195714,0.4748,11000000000000000000000000000000
2011-01-01 11:00,0.0014,0.2727098715932746,5.1815,01000000000000000000000001000001
2011-01-01 12:00,0.0090,0.8009422116163301,32.8386,01000000000000000000000000100000
2011-01-01 13:00,0.0007,0.06582631715914099,2.6989,11000000000000000000000000000000
2011-01-01 14:00,0.0008,0.06572082496824719,2.7603,11000000000000000000000000000000
2011-01-01 15:00,0.0007,0.05798970328436957,2.6095,11000000000000000001000000000000
2011-01-01 16:00,0.0007,0.05469115402387536,2.5158,11000000000000000000000000000000
2011-01-01 17:00,0.0007,0.052142578622569206,2.3986,11000000000000000000000000000000
2011-01-01 18:00,0.0006,0.050168638644011124,2.3078,11000000000000000000000000000000
2011-01-01 19:00,0.0006,0.04947766390713779,2.1770,11000000000000000000010000000000
2011-01-01 20:00,0.0014,0.11168510263616388,4.9141,01000000000000000000100000000010
2011-01-01 21:00,0.0006,0.040056800842285155,2.0028,11000000000000000000010000000000
2011-01-01 22:00,0.0005,0.03982054193814596,1.9114,11000000000000000000000000000000
2011-01-01 23:00,0.0020,0.17489365833561596,7.1706,01000000000000000000000001000000
2011-01-02 00:00,0.0003,0.03030106094148424,1.0908,11000000000000000000000001000000
2011-01-02 01:00,0.0003,0.08925809179033552,1.2496,01000000000000000000000000100000
2011-01-02 02:00,0.0001,0.022672956188519795,0.2721,11000000000000000000000000000000
2011-01-02 03:00,0.0000,0.016999804973602296,0.0850,01000000000000000001000000000000
2011-01-02 04:00,0.0000,0.015278613194823265,0.0153,11000000000000000000000000000000
2011-01-02 05:00,0.0000,-999,0.0000,01000000000000000000000000000001
2011-01-02 06:00,0.0000,0.014984914660453796,0.1498,11000000000000000000000000000001
2011-01-02 07:00,0.0036,0.686986622057463,13.0527,01000000000000000000110000000010
2011-01-02 08:00,0.0000,0.014393688179552555,0.1151,11000000000000000000010000000001
2011-01-02 09:00,0.0000,-999,0.0000,11000000000000000000000000000000
2011-01-02 10:00,0.0000,0.02404816448688507,0.0481,11000000000000000000000000000001
2011-01-02 11:00,0.0011,0.37012681094082917,4.0714,11000000000000000000000001000000
2011-01-02 12:00,0.0063,0.7372295625748173,22.8541,01000000000000000000000000100000
2011-01-02 13:00,0.0005,0.049871746036741466,1.7954,11000000000000000000000000000000
2011-01-02 14:00,0.0005,0.050813063194877224,1.9309,11000000000000000000000000000000
2011-01-02 15:00,0.0033,0.2823223840622675,11.8575,11000000000000000001000000000000
2011-01-02 16:00,0.0006,0.04975112648897393,2.1393,11000000000000000000000000000000
2011-01-02 17:00,0.0006,0.04847471104111782,2.0844,11000000000000000000000000000000
2011-01-02 18:00,0.0006,0.047022198521813684,2.0220,11000000000000000000000000000000
2011-01-02 19:00,0.0007,0.061201600141303485,2.6317,11000000000000000000000000000010
2011-01-02 20:00,0.0005,0.04428377816843432,1.9042,01000000000000000000100000000000
2011-01-02 21:00,0.0005,0.04270011047984278,1.8361,11000000000000000000010000000000
2011-01-02 22:00,0.0005,0.049689128118402814,1.6894,11000000000000000000000000000000
2011-01-02 23:00,0.0026,0.33128501629007273,9.6073,11000000000000000000000001000000
2011-01-03 00:00,0.0014,0.21472368637720743,5.1534,11000000000000000000000000100000
2011-01-03 01:00,0.0003,0.038797132670879364,0.9311,11000000000000000000000000100000
2011-01-03 02:00,0.0001,0.025471195578575134,0.5094,11000000000000000000000000000000
2011-01-03 03:00,0.0000,0.014229415357112885,0.1423,11000000000000000001000000000000
2011-01-03 04:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-03 05:00,0.0000,-999,0.0000,11000000000000000001000000000001
2011-01-03 06:00,0.0000,0.010476474650204182,0.0419,11000000000000000000010000000010
2011-01-03 07:00,0.0065,1.5827473958333333,23.7412,01000000000000000000100000000001
2011-01-03 08:00,0.0006,0.7644126415252686,2.2932,11000000000000000000010000000010
2011-01-03 09:00,0.0000,-999,0.0000,01000000000000000000000000000001
2011-01-03 10:00,0.0000,0.012157030403614044,0.0729,11000000000000000000000000000000
2011-01-03 11:00,0.0002,0.025193428993225096,0.6298,11000000000000000000000001000000
2011-01-03 12:00,0.0031,0.38831441155795393,11.2611,11000000000000000000000000100000
2011-01-03 13:00,0.0004,0.04584379494190216,1.4670,11000000000000000000000000000000
2011-01-03 14:00,0.0005,0.0423514187335968,1.6941,11000000000000000001000000000000
2011-01-03 15:00,0.0005,0.040186884857359384,1.6878,11000000000000000000000000000000
2011-01-03 16:00,0.0005,0.04118626174472627,1.7298,11000000000000000001000000000000
2011-01-03 17:00,0.0005,0.04301950193586804,1.8068,11000000000000000000000000000000
2011-01-03 18:00,0.0005,0.04366017471660267,1.9210,11000000000000000000000000000000
2011-01-03 19:00,0.0005,0.055456931250435965,1.9410,11000000000000000000000000000000
2011-01-03 20:00,0.0031,0.3236570630754743,11.3280,01000000000000000000100000000010
2011-01-03 21:00,0.0005,0.05019288185315254,1.9575,01000000000000000000010000000000
2011-01-03 22:00,0.0005,0.04856567199413593,1.8941,11000000000000000000000000000000
2011-01-03 23:00,0.0016,0.15279217255421174,5.9589,11000000000000000000000001000000
2011-01-04 00:00,0.0004,0.03983970029013498,1.3944,11000000000000000000000000100000
2011-01-04 01:00,0.0003,0.03457200527191162,1.1409,11000000000000000000000001000000
2011-01-04 02:00,0.0002,0.031026038256558506,0.6826,11000000000000000000000000000000
2011-01-04 03:00,0.0002,0.10087480147679646,0.9079,11000000000000000001000000000001
2011-01-04 04:00,0.0000,0.016351785510778427,0.0981,11000000000000000001000000000000
2011-01-04 05:00,0.0000,0.011901301331818104,0.0119,11000000000000000000000000000001
2011-01-04 06:00,0.0000,0.016407818843921024,0.0492,11000000000000000000000000000001
2011-01-04 07:00,0.0041,0.8798876369700712,14.9581,01000000000000000000100000000010
2011-01-04 08:00,0.0000,-999,0.0000,01000000000000000000010000000001
2011-01-04 09:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-04 10:00,0.0000,0.055837780237197876,0.1675,11000000000000000000000001000000
2011-01-04 11:00,0.0000,0.01784471794962883,0.0714,11000000000000000000000000000000
2011-01-04 12:00,0.0000,0.03067903220653534,0.1227,11000000000000000000000000100000
2011-01-04 13:00,0.0000,0.025664661079645157,0.1027,11000000000000000000000000000000
2011-01-04 14:00,0.0000,0.020163148641586304,0.1613,11000000000000000001000000000000
2011-01-04 15:00,0.0001,0.02083037296930949,0.1875,11000000000000000000000000000000
2011-01-04 16:00,0.0001,0.024640328354305692,0.2218,11000000000000000001000000000000
2011-01-04 17:00,0.0001,0.026542229784859553,0.2389,11000000000000000000000000000000
2011-01-04 18:00,0.0001,0.030510822931925457,0.2746,11000000000000000000000000000000
2011-01-04 19:00,0.0001,0.026327384014924366,0.3159,11000000000000000000000000000010
2011-01-04 20:00,0.0010,0.3099801739056905,3.7198,01000000000000000000110000000000
2011-01-04 21:00,0.0001,0.03096693754196167,0.3716,11000000000000000000000000000000
2011-01-04 22:00,0.0001,0.03178703039884567,0.3814,11000000000000000000000000000000
2011-01-04 23:00,0.0001,0.03281674534082413,0.3938,11000000000000000000000001000000
2011-01-05 00:00,0.0001,0.04244570599661933,0.3820,11000000000000000000000000100000
2011-01-05 01:00,0.0003,0.10688796970579359,0.9620,11000000000000000000000001000000
2011-01-05 02:00,0.0001,0.02587858173582289,0.2329,11000000000000000000000000100001
2011-01-05 03:00,0.0000,0.011406773967402322,0.0798,11000000000000000000000000000000
2011-01-05 04:00,0.0000,-999,0.0000,01000000000000000001000000000001
2011-01-05 05:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-05 06:00,0.0000,-999,0.0000,11000000000000000000000000000000
2011-01-05 07:00,0.0009,0.5498456954956055,3.2991,01000000000000000000100000000001
2011-01-05 08:00,0.0048,0.7975184700705789,17.5454,01000000000000000000010000000011
2011-01-05 09:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-05 10:00,0.0000,0.011349244974553585,0.0113,11000000000000000000000001000000
2011-01-05 11:00,0.0000,0.02207179367542267,0.1545,11000000000000000000000000100000
2011-01-05 12:00,0.0003,0.0651208692126804,1.1722,11000000000000000000000001000000
2011-01-05 13:00,0.0002,0.027108097618276424,0.5964,11000000000000000000000000100000
2011-01-05 14:00,0.0002,0.02826070785522461,0.8196,11000000000000000000000000000000
2011-01-05 15:00,0.0066,0.6197006519024189,24.1683,01000000000000000001000000000000
2011-01-05 16:00,0.0004,0.031129630600533833,1.2763,11000000000000000000000000000000
2011-01-05 17:00,0.0004,0.03168866945349652,1.4577,11000000000000000000000000000000
2011-01-05 18:00,0.0004,0.03536205188087795,1.6267,11000000000000000000000000000000
2011-01-05 19:00,0.0005,0.04383116066455841,1.7532,01000000000000000000100000000000
2011-01-05 20:00,0.0058,0.5414169507148938,21.1153,01000000000000000000010000000010
2011-01-05 21:00,0.0005,0.03821225798859888,1.8724,11000000000000000000000000000000
2011-01-05 22:00,0.0005,0.03537772710506733,1.8396,11000000000000000000000000000000
2011-01-05 23:00,0.0005,0.034599363803863525,1.7300,11000000000000000000000000000000
2011-01-06 00:00,0.0025,0.19400300150332245,8.9241,11000000000000000000000001000000
2011-01-06 01:00,0.0003,0.027175469831986862,1.1957,11000000000000000000000000000000
2011-01-06 02:00,0.0007,0.20577001571655273,2.4692,11000000000000000000000000100000
2011-01-06 03:00,0.0004,0.47929970423380536,1.4379,01000000000000000000000000000001
2011-01-06 04:00,0.0000,0.019388555238644283,0.1163,01000000000000000001000000000001
2011-01-06 05:00,0.0000,0.015404780395328999,0.1232,11000000000000000000000000000000
2011-01-06 06:00,0.0000,0.013963233147348677,0.0977,11000000000000000000000000000001
2011-01-06 07:00,0.0032,0.5846189498901367,11.6924,01000000000000000000100000000010
2011-01-06 08:00,0.0000,-999,0.0000,01000000000000000000010000000001
2011-01-06 09:00,0.0000,-999,0.0000,11000000000000000000000000000000
2011-01-06 10:00,0.0000,0.0133209547826222,0.0932,11000000000000000000000000000000
2011-01-06 11:00,0.0001,0.026691314578056336,0.2669,11000000000000000000000000000000
2011-01-06 12:00,0.0009,0.3304184913635254,3.3042,11000000000000000000000001000000
2011-01-06 13:00,0.0005,0.14317773855649507,1.8613,11000000000000000000000000100000
2011-01-06 14:00,0.0001,0.04079700891788189,0.5304,11000000000000000000000000000000
2011-01-06 15:00,0.0001,0.04255268519574946,0.4681,01000000000000000001000000000000
2011-01-06 16:00,0.0001,0.03582628319660822,0.4299,11000000000000000000000000000000
2011-01-06 17:00,0.0001,0.034020756681760154,0.4082,11000000000000000000000000000000
2011-01-06 18:00,0.0001,0.034878894686698914,0.3488,11000000000000000000000000000000
2011-01-06 19:00,0.0001,0.03141278922557831,0.3141,11000000000000000000100000000010
2011-01-06 20:00,0.0001,0.027744561433792114,0.2774,01000000000000000000010000000000
2011-01-06 21:00,0.0001,0.024457022547721863,0.2446,11000000000000000000100000000010
2011-01-06 22:00,0.0001,0.026174485683441162,0.1832,11000000000000000000000000000000
2011-01-06 23:00,0.0000,0.01642228662967682,0.0657,11000000000000000000000000000000
2011-01-07 00:00,0.0000,0.024444499611854555,0.1222,11000000000000000000000001000000
2011-01-07 01:00,0.0005,0.3368175506591797,1.6841,11000000000000000000000000100000
2011-01-07 02:00,0.0002,0.3082479238510132,0.6165,11000000000000000000000000000001
2011-01-07 03:00,0.0000,0.034254491329193115,0.0685,01000000000000000001000000000001
2011-01-07 04:00,0.0000,0.017280295491218567,0.0346,11000000000000000000000000000000
2011-01-07 05:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-07 06:00,0.0000,-999,0.0000,11000000000000000000000000000000
2011-01-07 07:00,0.0005,0.636427640914917,1.9093,01000000000000000000110000000001
2011-01-07 08:00,0.0000,0.027244191616773605,0.0545,11000000000000000000100000000010
2011-01-07 09:00,0.0000,-999,0.0000,11000000000000000000000000000000
2011-01-07 10:00,0.0000,0.0192817822098732,0.0964,11000000000000000000000000000000
2011-01-07 11:00,0.0003,0.21124597390492758,1.2675,11000000000000000000000001000000
2011-01-07 12:00,0.0001,0.04483859879629953,0.3139,11000000000000000000000000000000
2011-01-07 13:00,0.0002,0.14884517590204874,0.8931,11000000000000000000000000100000
2011-01-07 14:00,0.0001,0.04935950040817261,0.3455,11000000000000000000000000000000
2011-01-07 15:00,0.0002,0.025745827218760616,0.5922,11000000000000000001000000000000
2011-01-07 16:00,0.0002,0.029653423107587375,0.7710,11000000000000000000000000000000
2011-01-07 17:00,0.0003,0.035829641200878004,0.9674,11000000000000000000000000000000
2011-01-07 18:00,0.0003,0.04223730829026964,1.1404,11000000000000000000000000000000
2011-01-07 19:00,0.0004,0.04928368992275662,1.3307,11000000000000000000100000000000
2011-01-07 20:00,0.0045,0.6343356646024264,16.4927,01000000000000000000010000000010
2011-01-07 21:00,0.0004,0.0514067136324369,1.3366,11000000000000000000100000000000
2011-01-07 22:00,0.0003,0.04331001410117516,1.1261,11000000000000000000000000000000
2011-01-07 23:00,0.0002,0.03377059789804312,0.8780,11000000000000000000000000000000
2011-01-08 00:00,0.0006,0.10790010502463893,2.0501,01000000000000000000000001000000
2011-01-08 01:00,0.0009,0.28724920749664307,3.4470,01000000000000000000000000100001
2011-01-08 02:00,0.0000,0.02409086376428604,0.0482,11000000000000000000000000000001
2011-01-08 03:00,0.0000,0.01866268366575241,0.0747,11000000000000000001000000000000
2011-01-08 04:00,0.0002,0.1422459582487742,0.8535,11000000000000000000000000000001
2011-01-08 05:00,0.0004,0.22136477629343668,1.3282,11000000000000000001000000000000
2011-01-08 06:00,0.0009,0.5304570992787679,3.1827,11000000000000000000100000000001
2011-01-08 07:00,0.0002,0.09136385718981425,0.5482,01000000000000000000010000000011
2011-01-08 08:00,0.0001,0.05898021800177438,0.4129,11000000000000000000100000000000
2011-01-08 09:00,0.0001,0.04440580474005805,0.3997,11000000000000000000000000000000
2011-01-08 10:00,0.0001,0.04474957784016927,0.2685,11000000000000000000000000000000
2011-01-08 11:00,0.0003,0.18830711841583253,0.9415,01000000000000000000000001000000
2011-01-08 12:00,0.0002,0.16054245233535766,0.8027,01000000000000000000000000100000
2011-01-08 13:00,0.0001,0.0325423963367939,0.2603,11000000000000000000000000000000
2011-01-08 14:00,0.0001,0.025044749180475872,0.4508,11000000000000000001000000000000
2011-01-08 15:00,0.0002,0.028315373089002525,0.6513,11000000000000000000000000000000
2011-01-08 16:00,0.0002,0.03415319193964419,0.7855,11000000000000000001000000000000
2011-01-08 17:00,0.0003,0.041591113028318985,0.9566,11000000000000000000000000000000
2011-01-08 18:00,0.0003,0.04872627361961033,1.1207,11000000000000000000000000000000
2011-01-08 19:00,0.0004,0.060240351635476815,1.3855,11000000000000000000100000000000
2011-01-08 20:00,0.0021,0.3332322576771612,7.6643,01000000000000000000010000000010
2011-01-08 21:00,0.0005,0.07779056072235108,1.9448,11000000000000000000110000000000
2011-01-08 22:00,0.0004,0.05674601518190824,1.4754,11000000000000000000000000000000
2011-01-08 23:00,0.0003,0.04683130062543429,1.2176,11000000000000000000000000000000
2011-01-09 00:00,0.0012,0.2306797880875437,4.3829,01000000000000000000000001000001
2011-01-09 01:00,0.0006,0.17621746430030236,2.2908,01000000000000000000000000100000
2011-01-09 02:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-09 03:00,0.0000,-999,0.0000,11000000000000000001000000000001
2011-01-09 04:00,0.0000,-999,0.0000,11000000000000000001000000000000
2011-01-09 05:00,0.0000,-999,0.0000,11000000000000000000000000000001
2011-01-09 06:00,0.0000,0.01833118498325348,0.0367,11000000000000000000100000000001
2011-01-09 07:00,0.0011,0.49540695548057556,3.9633,01000000000000000000010000000010
2011-01-09 08:00,0.0001,0.030993299351798162,0.2789,11000000000000000000100000000000
2011-01-09 09:00,0.0001,0.04533376864024571,0.3173,11000000000000000000010000000000
2011-01-09 10:00,0.0001,0.04052156668442946,0.5268,11000000000000000000000000000000
2011-01-09 11:00,0.0004,0.13421952724456787,1.3422,01000000000000000000000001000000
2011-01-09 12:00,0.0025,0.48414566642359685,9.1988,01000000000000000000000000100000
2011-01-09 13:00,0.0004,0.06754177808761597,1.3508,11000000000000000000000000000000
2011-01-09 14:00,0.0004,0.051612023796354024,1.4451,11000000000000000000000000000000
2011-01-09 15:00,0.0004,0.05014427365927861,1.4542,11000000000000000000000000000000
