date,unconditional_average_rain,conditional_average_rain,accumlated_rain,satellite_flag
2009-01-01 00:00,0.0013,0.3972107569376628,4.7665,01000000000000000000000010000100
2009-01-01 01:00,0.0013,0.5250558853149414,4.7255,11000000000000000000000000100000
2009-01-01 02:00,0.0010,0.39589134852091473,3.5630,11000000000000000000000000000000
2009-01-01 03:00,0.0005,0.20840316348605686,1.8756,11000000000000000000001000000000
2009-01-01 04:00,0.0003,0.11904230382707384,1.0714,01000000000000000001000000000000
2009-01-01 05:00,0.0002,0.08335430920124054,0.6668,11000000000000000000001000000000
2009-01-01 06:00,0.0002,0.09668656757899693,0.6768,11000000000000000000000000000000
2009-01-01 07:00,0.0014,0.7080911227634975,4.9566,11000000000000000000010000000000
2009-01-01 08:00,0.0038,1.9834541593279158,13.8842,11000000000000000000000000000010
2009-01-01 09:00,0.0048,2.5156928471156528,17.6098,11000000000000000000000010000000
2009-01-01 10:00,0.0057,2.5834462642669678,20.6676,11000000000000000000000001000000
2009-01-01 11:00,0.0066,3.4369517735072543,24.0587,01000000000000000000000010000100
2009-01-01 12:00,0.0067,3.0648930072784424,24.5191,11000000000000000000000001000000
2009-01-01 13:00,0.0056,2.541320323944092,20.3306,11000000000000000000000000100000
2009-01-01 14:00,0.0047,1.7239408493041992,17.2394,11000000000000000000000000000000
2009-01-01 15:00,0.0022,0.979212760925293,7.8337,01000000000000000001001000000001
2009-01-01 16:00,0.0011,0.3177630717937763,4.1309,11000000000000000000001000000001
2009-01-01 17:00,0.0013,0.36547066615178037,4.7511,11000000000000000000000000000000
2009-01-01 18:00,0.0014,0.3775946910564716,4.9087,11000000000000000000000000000001
2009-01-01 19:00,0.0010,0.28274029951829177,3.6756,01000000000000000000010000000001
2009-01-01 20:00,0.0034,0.7633365988731384,12.2134,01000000000000000000000000000010
2009-01-01 21:00,0.0011,0.24674372375011444,3.9479,11000000000000000000010000000000
2009-01-01 22:00,0.0010,0.23398146033287048,3.7437,11000000000000000000000000000000
2009-01-01 23:00,0.0010,0.2331194281578064,3.7299,01000000000000000000000011000000
2009-01-02 00:00,0.0011,0.24346208572387695,3.8954,11000000000000000000000001000100
2009-01-02 01:00,0.0010,0.25921658107212614,3.6290,11000000000000000000000000100000
2009-01-02 02:00,0.0007,0.19176488263266428,2.6847,11000000000000000000000000000000
2009-01-02 03:00,0.0004,0.11103039128439766,1.5544,01000000000000000001001000000000
2009-01-02 04:00,0.0003,0.07926639914512634,0.9512,11000000000000000000000000000000
2009-01-02 05:00,0.0002,0.07994590865241157,0.7195,11000000000000000000001000000000
2009-01-02 06:00,0.0002,0.0972796157002449,0.7782,11000000000000000000010000000000
2009-01-02 07:00,0.0005,0.2935300866762797,1.7612,11000000000000000000010000000010
2009-01-02 08:00,0.0001,0.05334010124206543,0.2667,11000000000000000000010000000000
2009-01-02 09:00,0.0001,0.07358150482177735,0.3679,11000000000000000000000000000000
2009-01-02 10:00,0.0002,0.12127320965131123,0.7276,11000000000000000000000001000000
2009-01-02 11:00,0.0002,0.18490681052207947,0.7396,01000000000000000000000010000100
2009-01-02 12:00,0.0005,0.5762677987416586,1.7288,11000000000000000000000001000000
2009-01-02 13:00,0.0006,1.018134355545044,2.0363,11000000000000000000000000100000
2009-01-02 14:00,0.0008,0.995174249013265,2.9855,11000000000000000000001000000001
2009-01-02 15:00,0.0006,0.42983098030090333,2.1492,01000000000000000001000000000001
2009-01-02 16:00,0.0006,0.4635859489440918,2.3179,11000000000000000000001000000000
2009-01-02 17:00,0.0007,0.502419900894165,2.5121,11000000000000000000000000000001
2009-01-02 18:00,0.0008,0.549751091003418,2.7488,11000000000000000000000000000000
2009-01-02 19:00,0.0008,0.6086128234863282,3.0431,11000000000000000000010000000001
2009-01-02 20:00,0.0015,0.66860032081604,5.3488,11000000000000000000000000000011
2009-01-02 21:00,0.0014,0.6188268661499023,4.9506,11000000000000000000010000000000
2009-01-02 22:00,0.0012,0.4660857518513997,4.1948,11000000000000000000000000000000
2009-01-02 23:00,0.0044,0.29294941160413956,15.8193,01000000000000000000000010000000
2009-01-03 00:00,0.0396,0.6422109603881836,143.8553,11000000000000000000000001000000
2009-01-03 01:00,0.0378,0.6165385567019338,137.4881,11000000000000000000000000100100
2009-01-03 02:00,0.0301,0.5280298426531363,109.3022,11000000000000000000000000000000
2009-01-03 03:00,0.0186,0.4101294777610085,67.6714,11000000000000000001000000100000
2009-01-03 04:00,0.0125,0.3160440656873915,45.5103,01000000000000000000001000000000
2009-01-03 05:00,0.0083,0.22526533212234726,30.1856,11000000000000000001000000000000
2009-01-03 06:00,0.0088,0.2678794219714253,31.8777,11000000000000000000010000000000
2009-01-03 07:00,0.0132,0.40405702991645875,48.0828,11000000000000000000000000000010
2009-01-03 08:00,0.0165,0.487870100067883,60.0080,11000000000000000000010000000000
2009-01-03 09:00,0.0246,0.6666125397184002,89.3261,11000000000000000000000000000000
2009-01-03 10:00,0.0516,1.2436113168072227,187.7853,01000000000000000000000010000000
2009-01-03 11:00,0.1125,2.2844684963119763,408.9199,11000000000000000000000001000000
2009-01-03 12:00,0.1475,2.946439973600618,536.2521,11000000000000000000000001100000
2009-01-03 13:00,0.1646,3.3816021418167375,598.5436,11000000000000000000000000000101
2009-01-03 14:00,0.2042,3.9493947130568485,742.4862,11000000000000000001000000100001
2009-01-03 15:00,0.2220,4.387018618376358,807.2114,01000000000000000000001000000000
2009-01-03 16:00,0.1787,3.248208312988281,649.6417,11000000000000000001000000000001
2009-01-03 17:00,0.0810,1.6917003763133083,294.3559,11000000000000000000000000000000
2009-01-03 18:00,0.0401,0.9282011773176254,145.7276,11000000000000000000000000000001
2009-01-03 19:00,0.0309,0.8582597106467676,112.4320,11000000000000000000010000000011
2009-01-03 20:00,0.0391,1.0293924082880435,142.0562,11000000000000000000010000000010
2009-01-03 21:00,0.0425,1.1202182493348052,154.5901,11000000000000000000010000000000
2009-01-03 22:00,0.0404,1.0882344563802084,146.9117,11000000000000000000000000000000
2009-01-03 23:00,0.0433,1.1414938664090806,157.5262,11000000000000000000000010000000
2009-01-04 00:00,0.0536,1.696155713952106,195.0579,11000000000000000000000001000000
2009-01-04 01:00,0.0549,1.610258533108619,199.6721,11000000000000000000000000000100
2009-01-04 02:00,0.0448,1.2739895582199097,163.0707,11000000000000000000000000000000
2009-01-04 03:00,0.0266,0.8781193126331676,96.5931,11000000000000000001000000100000
2009-01-04 04:00,0.0301,0.5618308825370593,109.5570,01000000000000000001001000000000
2009-01-04 05:00,0.0302,0.5383040858250038,109.8140,11000000000000000000000000000000
2009-01-04 06:00,0.0373,0.6560020262492452,135.7924,11000000000000000000010000000010
2009-01-04 07:00,0.0435,0.791240234375,158.2480,11000000000000000000000000000010
2009-01-04 08:00,0.0549,1.6367146226226306,199.6792,11000000000000000000010000000000
2009-01-04 09:00,0.0727,2.0969097803509427,264.2106,11000000000000000000000000000000
2009-01-04 10:00,0.0890,2.5695948525080605,323.7690,11000000000000000000000010000000
2009-01-04 11:00,0.0919,4.024937641189759,334.0698,11000000000000000000000011000000
2009-01-04 12:00,0.0917,4.067775075028583,333.5576,11000000000000000000000000000100
2009-01-04 13:00,0.0686,2.6807118077431955,249.3062,01000000000000000000000000000001
2009-01-04 14:00,0.0429,1.85493650890532,155.8147,11000000000000000001000000100000
2009-01-04 15:00,0.0179,0.7851406235292734,65.1667,01000000000000000000001000000001
2009-01-04 16:00,0.0166,0.6868798082525079,60.4454,11000000000000000001000000000000
2009-01-04 17:00,0.0184,0.6556996364219516,66.8814,11000000000000000000000000000001
2009-01-04 18:00,0.0199,0.688820321219308,72.3261,11000000000000000000000000000001
2009-01-04 19:00,0.0272,0.7107471493508318,98.7939,11000000000000000000000000000000
2009-01-04 20:00,0.0284,0.7265270394338689,103.1668,11000000000000000000010000000010
2009-01-04 21:00,0.0378,0.8177076067243304,137.3749,11000000000000000000000000000000
2009-01-04 22:00,0.0380,0.7989920026305094,138.2256,11000000000000000000000010000000
2009-01-04 23:00,0.0403,0.7918775403821791,146.4973,11000000000000000000000000000000
2009-01-05 00:00,0.0346,0.7396777433507583,125.7452,01000000000000000000000011000000
2009-01-05 01:00,0.0310,0.9981108808939436,112.7865,11000000000000000000000000000100
2009-01-05 02:00,0.0186,0.650158588702862,67.6165,11000000000000000000000000100000
2009-01-05 03:00,0.0102,0.36325649186676623,37.0522,11000000000000000000001000000000
2009-01-05 04:00,0.0028,0.10092164039611816,10.0922,01000000000000000001000000000000
2009-01-05 05:00,0.0042,0.15782738715102992,15.3093,11000000000000000000000000000000
2009-01-05 06:00,0.0060,0.23360498489872103,21.7253,11000000000000000000000000000000
2009-01-05 07:00,0.0142,0.5791676553447594,51.5459,01000000000000000000000000000010
2009-01-05 08:00,0.0303,0.9491233167977169,110.0983,11000000000000000000010000000000
2009-01-05 09:00,0.0336,1.0431251199836404,122.0456,11000000000000000000000010000000
2009-01-05 10:00,0.0314,1.0100293454870712,114.1333,11000000000000000000000000000000
2009-01-05 11:00,0.0310,1.3123975354571675,112.8662,01000000000000000000000011000000
2009-01-05 12:00,0.0277,1.2588597297668458,100.7088,01000000000000000000000000000101
2009-01-05 13:00,0.0247,1.1234411239624023,89.8753,11000000000000000000000000000000
2009-01-05 14:00,0.0231,1.1642000410291884,83.8224,11000000000000000000000000100001
2009-01-05 15:00,0.0187,0.8923042698910362,67.8151,01000000000000000001001000000000
2009-01-05 16:00,0.0161,0.8223902742627641,58.3897,11000000000000000000000000000001
