"DATE","TIME","H [m]","Q [m3/s]","water temperature [C]","air temperature [C]"
"2017-04-29","10:00:00","0.00713557594291542","0.603669094927534","14.23","36.62"
"2017-04-29","10:30:00","0.409785932721712","0.712103856207631","3.893","37.165"
"2017-04-29","11:00:00","0.402854230377167","0.702660744930486","4.311","36.403"
"2017-04-29","11:30:00","0.409480122324159","0.711672377341158","4.311","25.61"
"2017-04-29","12:00:00","0.396432212028542","0.69451927017922","4.831","30.862"
"2017-04-29","12:30:00","0.405708460754331","0.706464550315741","5.45","31.778"
"2017-04-29","13:00:00","0.410703363914373","0.713406706617419","4.831","22.429"
"2017-04-29","13:30:00","0.400611620795107","0.699752993712581","3.049","8.481"
"2017-04-29","14:00:00","0.398470948012232","0.697042548093692","2.088","2.303"
"2017-04-29","14:30:00","0.409378185524974","0.711528861554293","1.548","1.112"
"2017-04-29","15:00:00","0.405504587155963","0.706188971145529","1.33","1.98"
"2017-04-29","15:30:00","0.404281345565749","0.704548076766298","1.33","5.552"
"2017-04-29","16:00:00","0.411722731906219","0.714869210642267","1.548","8.978"
"2017-04-29","16:30:00","0.408766564729868","0.710671018077331","1.548","6.573"
"2017-04-29","17:00:00","0.401834862385321","0.701330302935899","1.33","2.41"
"2017-04-29","17:30:00","0.402650356778798","0.702393485021068","1.221","1.112"
"2017-04-29","18:00:00","0.413149847094801","0.716943293427871","1.112","1.112"
"2017-04-29","18:30:00","0.41651376146789","0.721956824986901","1.003","0.453"
"2017-04-29","19:00:00","0.407645259938837","0.709112708695393","1.003","-0.102"
"2017-04-29","19:30:00","0.408460754332314","0.710244180632748","0.893","0.01"
"2017-04-29","20:00:00","0.414984709480122","0.719656061871736","0.893","-0.102"
"2017-04-29","20:30:00","0.411824668705403","0.715016328012714","0.893","-0.102"
"2017-04-29","21:00:00","0.396024464831805","0.694021329545747","0.893","-0.102"
"2017-04-29","21:30:00","0.407135575942916","0.708410510659578","0.893","-0.102"
"2017-04-29","22:00:00","0.415188583078491","0.71996071129268","0.893","-0.213"
"2017-04-29","22:30:00","0.409989806320082","0.712392286331918","0.784","-0.437"
"2017-04-29","23:00:00","0.409989806320082","0.712392286331918","0.784","-0.437"
"2017-04-29","23:30:00","0.412742099898063","0.716347516937382","0.674","-0.549"
"2017-04-30","0:00:00","0.414271151885831","0.718594892585519","0.674","-0.549"
"2017-04-30","0:30:00","0.407543323139653","0.708971963889993","0.343","-0.549"
"2017-04-30","1:00:00","0.416411824668706","0.721802296037706","0.453","-0.887"
"2017-04-30","1:30:00","0.412028542303771","0.715311037342879","0.453","-1.228"
"2017-04-30","2:00:00","0.398776758409787","0.697425903511849","0.563","-1.684"
"2017-04-30","2:30:00","0.407339449541284","0.708690932331595","0.453","-2.844"
"2017-04-30","3:00:00","0.409989806320082","0.712392286331918","0.453","-3.911"
"2017-04-30","3:30:00","0.400509683995922","0.699622491634937","0.343","-4.636"
"2017-04-30","4:00:00","0.395718654434251","0.693649331646201","0.232","-5.249"
"2017-04-30","4:30:00","0.392252803261977","0.689519650879485","0.121","-5.62"
"2017-04-30","5:00:00","0.397451580020387","0.695773886376293","0.121","-6.12"
"2017-04-30","5:30:00","0.395514780835881","0.693402025341169","0.01","-6.499"
"2017-04-30","6:00:00","0.40203873598369","0.701595221805751","0.01","-6.626"
"2017-04-30","6:30:00","0.394189602446483","0.691807964566895","0.01","-6.626"
"2017-04-30","7:00:00","0.389194699286441","0.686005004241449","0.01","-6.373"
"2017-04-30","7:30:00","0.393679918450561","0.691201027290176","0.01","-5.995"
"2017-04-30","8:00:00","0.386034658511722","0.682496977044228","0.121","-5.62"
"2017-04-30","8:30:00","0.392660550458716","0.689997341894991","0.563","-0.213"
"2017-04-30","9:00:00","0.397349643221202","0.69564779469354","1.439","5.347"
"2017-04-30","9:30:00","0.399184505606524","0.697939032988972","2.303","15.855"
"2017-04-30","10:00:00","0.392150866462794","0.689400564443784","3.049","22.908"
"2017-04-30","10:30:00","0.392354740061162","0.689638871725694","3.683","29.152"
"2017-04-30","11:00:00","0.391131498470948","0.688217067035597","4.311","34.691"
"2017-04-30","11:30:00","0.380632008154944","0.676781219233942","4.831","39.502"
"2017-04-30","12:00:00","0.396432212028543","0.69451927017922","5.347","36.837"
"2017-04-30","12:30:00","0.388073394495414","0.684745992348503","5.347","40.761"
"2017-04-30","13:00:00","0.397145769622834","0.695396032210698","5.037","37.165"
"2017-04-30","13:30:00","0.398674821610602","0.69729797650892","4.519","26.781"
"2017-04-30","14:00:00","0.3927624872579","0.690117101551206","4.102","23.1"
"2017-04-30","14:30:00","0.400203873598369","0.69923184949731","3.788","19.853"
"2017-04-30","15:00:00","0.398572884811417","0.697170191409927","3.155","12.207"
"2017-04-30","15:30:00","0.392864424057084","0.690236996202272","2.41","3.049"
"2017-04-30","16:00:00","0.395005096839959","0.692786175667607","1.764","0.893"
"2017-04-30","16:30:00","0.402446483180427","0.702126811858204","1.439","1.003"
"2017-04-30","17:00:00","0.395107033639143","0.692909069953258","1.221","0.784"
"2017-04-30","17:30:00","0.399592252803262","0.698454442641997","1.112","0.453"
"2017-04-30","18:00:00","0.406625891946993","0.707712118047197","0.893","0.121"
"2017-04-30","18:30:00","0.406931702344547","0.708130697854786","0.674","0.121"
"2017-04-30","19:00:00","0.402344546381244","0.70199369499672","0.674","0.01"
"2017-04-30","19:30:00","0.403975535168196","0.704141206964012","0.674","0.01"
"2017-04-30","20:00:00","0.405708460754333","0.706464550315743","0.674","-0.102"
"2017-04-30","20:30:00","0.405708460754332","0.706464550315742","0.674","-0.102"
"2017-04-30","21:00:00","0.400611620795108","0.699752993712582","0.563","-0.325"
"2017-04-30","21:30:00","0.411416921508665","0.714428806140807","0.563","-0.102"
"2017-04-30","22:00:00","0.406727828746177","0.707851492899264","0.563","-0.213"
"2017-04-30","22:30:00","0.401019367991845","0.700276445450701","0.563","-0.774"
"2017-04-30","23:00:00","0.395820591233436","0.693773192367962","0.563","-1.799"
"2017-04-30","23:30:00","0.400611620795107","0.699752993712581","0.453","-2.61"
"2017-05-01","0:00:00","0.383792048929663","0.680081896423844","0.343","-3.792"
"2017-05-01","0:30:00","0.388583078491335","0.685316316076712","0.232","-4.514"
"2017-05-01","1:00:00","0.384301732925586","0.680625424708208","0.232","-5.003"
"2017-05-01","1:30:00","0.387257900101936","0.683840212129095","0.121","-5.496"
"2017-05-01","2:00:00","0.387563710499491","0.684178910762665","0.121","-5.995"
"2017-05-01","2:30:00","0.372986748216105","0.669272677467454","0.01","-6.246"
"2017-05-01","3:00:00","0.379510703363915","0.675638260688538","0.01","-6.499"
"2017-05-01","3:30:00","0.387869520897043","0.684518771453447","0.01","-7.01"
"2017-05-01","4:00:00","0.378695208970439","0.674816174530182","0.01","-7.397"
"2017-05-01","4:30:00","0.381957186544343","0.678150963675076","0.01","-7.527"
"2017-05-01","5:00:00","0.379306829765545","0.675432019082397","0.01","-8.05"
"2017-05-01","5:30:00","0.374923547400612","0.671112657548826","0.01","-8.58"
"2017-05-01","6:00:00","0.376656472986748","0.672794301696192","0.01","-8.58"
"2017-05-01","6:30:00","0.384097859327217","0.68040763760465","0.01","-7.918"
"2017-05-01","7:00:00","0.379001019367992","0.675123557564548","0.01","-7.397"
"2017-05-01","7:30:00","0.381039755351682","0.677200479812386","0.01","-2.844"
"2017-05-01","8:00:00","0.380428134556575","0.676572318757466","0.01","-0.774"
"2017-05-01","8:30:00","0.374209989806321","0.670429953936755","0.563","-0.662"
"2017-05-01","9:00:00","0.373904179408766","0.67013909144782","0.453","-0.887"
"2017-05-01","9:30:00","0.375739041794087","0.671899827080443","0.343","-0.325"
"2017-05-01","10:00:00","0.367991845056065","0.664715005503844","0.563","0.563"
"2017-05-01","10:30:00","0.375331294597349","0.671505314321834","0.784","0.784"
"2017-05-01","11:00:00","0.377064220183486","0.673194893075238","1.112","3.578"
"2017-05-01","11:30:00","0.379001019367992","0.675123557564548","1.439","4.831"
"2017-05-01","12:00:00","0.373700305810398","0.669945755956408","1.33","0.893"
"2017-05-01","12:30:00","0.375535168195718","0.671702338281817","0.674","0.121"
"2017-05-01","13:00:00","0.37441386340469","0.670624436315402","0.784","0.232"
"2017-05-01","13:30:00","0.371253822629969","0.667661161580374","0.784","0.232"
"2017-05-01","14:00:00","0.366258919469929","0.663195300149306","0.784","0.453"
"2017-05-01","14:30:00","0.370336391437309","0.666821123819103","1.33","1.003"
"2017-05-01","15:00:00","0.369826707441387","0.666358323206947","1.656","4.207"
"2017-05-01","15:30:00","0.364220183486238","0.661446926258997","1.764","5.347"
"2017-05-01","16:00:00","0.362181447502549","0.659740520949218","1.764","6.877"
"2017-05-01","16:30:00","0.370336391437308","0.666821123819103","1.764","6.674"
"2017-05-01","17:00:00","0.365239551478083","0.662315818001799","1.656","5.244"
"2017-05-01","17:30:00","0.366870540265036","0.663728114016325","1.439","3.049"
"2017-05-01","18:00:00","0.365341488277268","0.662403288018825","1.33","-0.325"
"2017-05-01","18:30:00","0.361671763506627","0.659320385620715","0.893","-2.145"
"2017-05-01","19:00:00","0.367176350662589","0.663995970742186","0.563","-3.197"
"2017-05-01","19:30:00","0.357390417940877","0.655891236960756","0.343","-4.272"
"2017-05-01","20:00:00","0.364729867482161","0.661880054496166","0.121","-5.003"
"2017-05-01","20:30:00","0.35973496432212","0.65774713605549","0.01","-5.496"
"2017-05-01","21:00:00","0.359123343527013","0.657257901349586","0.01","-6.499"
"2017-05-01","21:30:00","0.356472986748217","0.655179261469562","0.01","-7.138"
"2017-05-01","22:00:00","0.355555555555556","0.654475195474186","0.01","-7.918"
"2017-05-01","22:30:00","0.353109072375128","0.652635840483123","0.01","-8.847"
"2017-05-01","23:00:00","0.355045871559633","0.654087440409804","0.01","-9.252"
"2017-05-01","23:30:00","0.352089704383282","0.651885597871292","0.01","-9.525"
"2017-05-02","0:00:00","0.351987767584098","0.651811090424299","0.01","-9.388"
"2017-05-02","0:30:00","0.350152905198776","0.650485875058415","0.01","-9.117"
"2017-05-02","1:00:00","0.353414882772681","0.652862753885162","0.01","-9.252"
"2017-05-02","1:30:00","0.356472986748216","0.655179261469562","0.01","-9.117"
"2017-05-02","2:00:00","0.358002038735984","0.656370315119087","0.01","-9.117"
"2017-05-02","2:30:00","0.362793068297656","0.660248082429266","0.01","-9.252"
"2017-05-02","3:00:00","0.358103975535167","0.656450507618628","0.01","-9.388"
"2017-05-02","3:30:00","0.351987767584098","0.651811090424299","0.01","-9.525"
"2017-05-02","4:00:00","0.362996941896025","0.660418096971423","0.01","-9.525"
"2017-05-02","4:30:00","0.350560652395515","0.650777773406298","0.01","-9.662"
"2017-05-02","5:00:00","0.355963302752294","0.654787141562987","0.01","-10.493"
"2017-05-02","5:30:00","0.359531090723751","0.657583656176161","0.01","-11.058"
"2017-05-02","6:00:00","0.367787971457697","0.664534597261709","0.01","-11.344"
"2017-05-02","6:30:00","0.358307849133537","0.656611190156708","0.01","-11.344"
"2017-05-02","7:00:00","0.368705402650357","0.66534986031776","0.01","-10.353"
"2017-05-02","7:30:00","0.370030581039756","0.666543111501723","0.01","-9.937"
"2017-05-02","8:00:00","0.372782874617737","0.669081393249217","0.01","-7.527"
"2017-05-02","8:30:00","0.379918450560653","0.676052189213544","0.01","2.41"
"2017-05-02","9:00:00","0.387054026503568","0.683615057115864","0.01","11.139"
"2017-05-02","9:30:00","0.380428134556576","0.676572318757467","0.01","18.901"
"2017-05-02","10:00:00","0.379102956167176","0.675226258095415","0.121","24.931"
"2017-05-02","10:30:00","0.356880733944954","0.655494714495237","1.98","28.655"
"2017-05-02","11:00:00","0.350050968399593","0.650413130653131","2.837","29.652"
"2017-05-02","11:30:00","0.344852191641182","0.646823058485864","3.578","33.118"
"2017-05-02","12:00:00","0.355147808358818","0.654164798357087","4.623","35.222"
"2017-05-02","12:30:00","0.352191641182467","0.651960199012178","5.244","35.864"
"2017-05-02","13:00:00","0.353109072375128","0.652635840483123","5.655","33.743"
"2017-05-02","13:30:00","0.344138634046891","0.646348307688813","5.962","36.187"
"2017-05-02","14:00:00","0.348114169215087","0.64904834517732","6.166","36.295"
"2017-05-02","14:30:00","0.345158002038736","0.647027832587202","6.268","35.115"
"2017-05-02","15:00:00","0.358409785932722","0.656691680383944","6.268","33.535"
"2017-05-02","15:30:00","0.355249745158002","0.654242252744631","6.166","32.6"
"2017-05-02","16:00:00","0.363404689092762","0.660759371796131","5.86","27.37"
"2017-05-02","16:30:00","0.362385321100917","0.659909295194747","5.45","21.187"
"2017-05-02","17:00:00","0.360040774719673","0.657993111099376","4.623","11.625"
"2017-05-02","17:30:00","0.361060142711519","0.658819604237212","3.893","5.962"
"2017-05-02","18:00:00","0.358919469928645","0.657095624881681","3.155","3.261"
"2017-05-02","18:30:00","0.366258919469929","0.663195300149306","2.517","2.088"
"2017-05-02","19:00:00","0.364729867482161","0.661880054496166","1.98","0.784"
"2017-05-02","19:30:00","0.371559633027522","0.667943183643614","1.656","0.121"
"2017-05-02","20:00:00","0.37196738022426","0.668320783648464","1.548","0.563"
"2017-05-02","20:30:00","0.377879714576962","0.674001736954161","1.439","0.453"
"2017-05-02","21:00:00","0.377064220183487","0.673194893075238","1.33","-0.774"
"2017-05-02","21:30:00","0.372579001019368","0.668890562585794","1.221","-3.079"
"2017-05-02","22:00:00","0.36605504587156","0.663018551741602","1.003","-4.152"
"2017-05-02","22:30:00","0.369317023445464","0.665898282912876","0.893","-3.316"
"2017-05-02","23:00:00","0.361569826707441","0.65923666640196","0.893","-1.914"
"2017-05-02","23:30:00","0.36065239551478","0.658487789446507","0.784","-3.197"
"2017-05-03","0:00:00","0.354740061162078","0.653855944285398","0.674","-4.272"
"2017-05-03","0:30:00","0.356880733944953","0.655494714495237","0.674","-4.88"
"2017-05-03","1:00:00","0.359123343527013","0.657257901349586","0.563","-4.636"
"2017-05-03","1:30:00","0.353414882772681","0.652862753885162","0.563","-5.249"
"2017-05-03","2:00:00","0.354638124362895","0.65377897117535","0.453","-5.62"
"2017-05-03","2:30:00","0.350152905198777","0.650485875058416","0.453","-5.87"
"2017-05-03","3:00:00","0.354638124362896","0.653778971175351","0.453","-5.745"
"2017-05-03","3:30:00","0.352701325178389","0.652334613299957","0.343","-6.12"
"2017-05-03","4:00:00","0.351478083588175","0.65143995542922","0.343","-6.373"
"2017-05-03","4:30:00","0.350764525993883","0.650924276270621","0.232","-6.246"
"2017-05-03","5:00:00","0.35545361875637","0.654397451210582","0.232","-6.246"
"2017-05-03","5:30:00","0.348419979612639","0.649261657090764","0.121","-6.246"
"2017-05-03","6:00:00","0.35158002038736","0.651513995764374","0.121","-6.12"
"2017-05-03","6:30:00","0.351070336391438","0.651144724699416","0.121","-5.62"
"2017-05-03","7:00:00","0.346177370030581","0.647716124776325","0.121","-5.372"
"2017-05-03","7:30:00","0.352089704383282","0.651885597871292","0.121","-5.003"
"2017-05-03","8:00:00","0.348521916411824","0.649332941886378","0.121","-2.962"
"2017-05-03","8:30:00","0.354638124362896","0.653778971175351","0.674","5.45"
"2017-05-03","9:00:00","0.357288481141692","0.655811735863196","1.656","17.76"
"2017-05-03","9:30:00","0.347910295616718","0.648906588412993","2.73","25.902"
"2017-05-03","10:00:00","0.343730886850153","0.646078933241711","3.683","31.778"
"2017-05-03","10:30:00","0.354638124362895","0.65377897117535","4.519","35.864"
"2017-05-03","11:00:00","0.34750254841998","0.648624154537405","5.244","37.165"
"2017-05-03","11:30:00","0.345056065239552","0.646959486996282","5.86","38.826"
"2017-05-03","12:00:00","0.351172273190622","0.651218392970568","6.471","38.938"
"2017-05-03","12:30:00","0.352599388379205","0.652259542328604","6.877","37.274"
"2017-05-03","13:00:00","0.359938837920489","0.657911018594307","6.978","32.394"
"2017-05-03","13:30:00","0.352599388379205","0.652259542328604","6.978","34.903"
"2017-05-03","14:00:00","0.361467889908256","0.659153049573615","6.978","33.118"
"2017-05-03","14:30:00","0.362181447502549","0.659740520949218","6.573","26.781"
"2017-05-03","15:00:00","0.370438328236493","0.666914016299151","5.757","22.046"
"2017-05-03","15:30:00","0.362691131498471","0.660163230535141","5.141","25.902"
"2017-05-03","16:00:00","0.364525993883792","0.661706487657797","4.519","19.092"
"2017-05-03","16:30:00","0.366564729867483","0.663461224715819","4.207","16.903"
"2017-05-03","17:00:00","0.366462793068298","0.663372476133738","3.683","9.176"
"2017-05-03","17:30:00","0.378899082568807","0.675020976865133","2.837","4.831"
"2017-05-03","18:00:00","0.391335372069317","0.68845269775269","2.303","3.893"
"2017-05-03","18:30:00","0.401529051987768","0.700934017046386","1.872","2.73"
"2017-05-03","19:00:00","0.401325178389398","0.700670553290985","1.439","0.784"
"2017-05-03","19:30:00","0.406931702344546","0.708130697854785","1.221","0.343"
"2017-05-03","20:00:00","0.410499490316004","0.713116090603055","1.003","0.232"
"2017-05-03","20:30:00","0.420998980632008","0.72892062305773","0.893","0.232"
"2017-05-03","21:00:00","0.4144750254842","0.718897275252148","0.563","0.121"
"2017-05-03","21:30:00","0.413455657492355","0.717391803858469","0.121","0.121"
"2017-05-03","22:00:00","0.414373088685016","0.718746003195828","0.01","0.121"
"2017-05-03","22:30:00","0.40815494393476","0.709818728092873","0.01","0.121"
"2017-05-03","23:00:00","0.403363914373089","0.703331468240138","0.01","0.121"
"2017-05-03","23:30:00","0.400815494393476","0.700014430650759","0.121","0.121"
"2017-05-04","0:00:00","0.396738022426096","0.694894187411622","0.232","0.121"
"2017-05-04","0:30:00","0.398980632008155","0.697682183714578","0.343","0.121"
"2017-05-04","1:00:00","0.388481141692151","0.685201991276452","0.453","0.01"
"2017-05-04","1:30:00","0.3855249745158","0.681942722430688","0.453","-0.102"
"2017-05-04","2:00:00","0.378389398572885","0.674509867074913","0.563","-0.213"
"2017-05-04","2:30:00","0.371865443425076","0.66822621506149","0.563","-0.213"
"2017-05-04","3:00:00","0.370336391437309","0.666821123819103","0.563","-0.213"
"2017-05-04","3:30:00","0.375739041794088","0.671899827080444","0.674","-0.213"
"2017-05-04","4:00:00","0.377471967380225","0.673597369222078","0.674","-0.325"
"2017-05-04","4:30:00","0.373700305810398","0.669945755956408","0.563","-0.437"
"2017-05-04","5:00:00","0.371865443425077","0.668226215061491","0.453","-0.774"
"2017-05-04","5:30:00","0.373190621814474","0.669464416069693","0.343","-1.114"
"2017-05-04","6:00:00","0.366462793068298","0.663372476133737","0.232","-1.341"
"2017-05-04","6:30:00","0.371355759429155","0.667755056955532","0.232","-1.456"
"2017-05-04","7:00:00","0.363710499490315","0.661016421007904","0.232","-1.684"
"2017-05-04","7:30:00","0.363608562691131","0.660930633637993","0.232","-1.684"
"2017-05-04","8:00:00","0.364424057084608","0.661619862108622","0.343","-1.684"
"2017-05-04","8:30:00","0.367074413863405","0.663906577508843","0.893","-1.114"
"2017-05-04","9:00:00","0.366870540265036","0.663728114016325","1.872","-0.102"
"2017-05-04","9:30:00","0.366666666666666","0.663550080490522","2.73","0.121"
"2017-05-04","10:00:00","0.369520897043833","0.666081968605296","3.578","0.453"
"2017-05-04","10:30:00","0.378185524974515","0.674306258216894","4.311","4.519"
"2017-05-04","11:00:00","0.378389398572885","0.674509867074913","4.934","15.187"
"2017-05-04","11:30:00","0.370438328236493","0.666914016299151","5.655","27.37"
"2017-05-04","12:00:00","0.371763506625891","0.668131758933648","6.268","34.585"
"2017-05-04","12:30:00","0.367380224260958","0.664175080682737","6.166","33.535"
"2017-05-04","13:00:00","0.379102956167176","0.675226258095415","5.757","28.754"
"2017-05-04","13:30:00","0.381855249745158","0.6780448638868","4.934","20.424"
"2017-05-04","14:00:00","0.377879714576962","0.674001736954161","4.311","24.835"
"2017-05-04","14:30:00","0.379306829765546","0.675432019082398","3.998","28.655"
"2017-05-04","15:00:00","0.37125382262997","0.667661161580375","3.472","15.569"
"2017-05-04","15:30:00","0.354434250764526","0.653625312799122","2.73","6.166"
"2017-05-04","16:00:00","0.358511722731906","0.656772270042545","2.303","5.962"
"2017-05-04","16:30:00","0.357798165137614","0.656210227187731","1.872","2.088"
"2017-05-04","17:00:00","0.359123343527013","0.657257901349586","1.548","0.784"
"2017-05-04","17:30:00","0.361264016309888","0.658986122702604","1.33","0.453"
"2017-05-04","18:00:00","0.36085626911315","0.658653493407991","1.221","0.343"
"2017-05-04","18:30:00","0.366870540265035","0.663728114016324","1.112","0.01"
"2017-05-04","19:00:00","0.379001019367991","0.675123557564547","1.003","-0.102"
"2017-05-04","19:30:00","0.377471967380225","0.673597369222078","1.003","-0.102"
"2017-05-04","20:00:00","0.384709480122324","0.681062506076976","0.563","-0.325"
"2017-05-04","20:30:00","0.387665647298675","0.68429206839083","0.232","-0.437"
"2017-05-04","21:00:00","0.387869520897044","0.684518771453447","0.01","-0.437"
"2017-05-04","21:30:00","0.383792048929664","0.680081896423845","0.121","-0.325"
"2017-05-04","22:00:00","0.392252803261977","0.689519650879485","0.232","-0.325"
"2017-05-04","22:30:00","0.375535168195718","0.671702338281817","0.343","-0.325"
"2017-05-04","23:00:00","0.368399592252803","0.665077125910516","0.453","-0.437"
"2017-05-04","23:30:00","0.368399592252803","0.665077125910516","0.453","-0.437"
"2017-05-05","0:00:00","0.367380224260958","0.664175080682737","0.563","-0.437"
"2017-05-05","0:30:00","0.367584097859327","0.664354622588799","0.563","-0.549"
"2017-05-05","1:00:00","0.367686034658511","0.664444555779273","0.563","-0.662"
"2017-05-05","1:30:00","0.364729867482161","0.661880054496166","0.563","-0.887"
"2017-05-05","2:00:00","0.365035677879714","0.662141195579584","0.563","-1.228"
"2017-05-05","2:30:00","0.365137614678898","0.662228453888289","0.453","-1.914"
"2017-05-05","3:00:00","0.364016309887869","0.661274410086695","0.453","-2.377"
"2017-05-05","3:30:00","0.361875637104994","0.659488131615385","0.343","-2.61"
"2017-05-05","4:00:00","0.363302752293578","0.660673897128883","0.232","-2.962"
"2017-05-05","4:30:00","0.375840978593272","0.671998746057825","0.121","-3.553"
"2017-05-05","5:00:00","0.382161060142712","0.678363532308894","0.121","-3.553"
"2017-05-05","5:30:00","0.37604485219164","0.672196933696468","0.121","-3.792"
"2017-05-05","6:00:00","0.370744138634047","0.66719336029049","0.01","-3.911"
"2017-05-05","6:30:00","0.372477064220184","0.668795317078308","0.01","-4.031"
"2017-05-05","7:00:00","0.368603465851171","0.66525883968502","0.121","-4.152"
"2017-05-05","7:30:00","0.375025484199796","0.671210648111617","0.121","-4.272"
"2017-05-05","8:00:00","0.373802242609582","0.670042366488201","0.232","-3.911"
"2017-05-05","8:30:00","0.371355759429153","0.667755056955531","0.674","-2.03"
"2017-05-05","9:00:00","0.366462793068298","0.663372476133737","1.548","-0.102"
"2017-05-05","9:30:00","0.364424057084607","0.661619862108622","2.41","1.764"
"2017-05-05","10:00:00","0.365137614678899","0.662228453888289","3.472","12.497"
"2017-05-05","10:30:00","0.356982670744139","0.655573822571265","4.207","23.1"
"2017-05-05","11:00:00","0.355963302752294","0.654787141562987","4.934","30.054"
"2017-05-05","11:30:00","0.351885830784913","0.651736676580609","5.655","34.903"
"2017-05-05","12:00:00","0.359429153924566","0.657502066995686","6.268","38.379"
"2017-05-05","12:30:00","0.35769622833843","0.656130331567595","6.674","39.276"
"2017-05-05","13:00:00","0.358002038735983","0.656370315119087","7.079","37.494"
"2017-05-05","13:30:00","0.359021406727829","0.65717671311596","7.28","40.645"
"2017-05-05","14:00:00","0.362996941896024","0.660418096971423","7.381","40.53"
"2017-05-05","14:30:00","0.371865443425076","0.66822621506149","7.28","38.046"
"2017-05-05","15:00:00","0.381345565749236","0.677516205849275","7.079","32.291"
"2017-05-05","15:30:00","0.376452599388379","0.672594710668851","6.775","33.743"
"2017-05-05","16:00:00","0.391743119266055","0.688925560474009","6.268","30.659"
"2017-05-05","16:30:00","0.396432212028542","0.69451927017922","5.655","24.641"
"2017-05-05","17:00:00","0.400611620795107","0.699752993712581","4.831","21.855"
"2017-05-05","17:30:00","0.401834862385322","0.7013303029359","4.102","14.421"
"2017-05-05","18:00:00","0.40203873598369","0.701595221805751","3.155","6.573"
"2017-05-05","18:30:00","0.403873598369011","0.704005880474596","2.517","3.578"
"2017-05-05","19:00:00","0.4072375127421","0.708550645323515","2.088","2.73"
"2017-05-05","19:30:00","0.421304791029561","0.729407297036895","1.872","3.261"
"2017-05-05","20:00:00","0.440774719673803","0.763718299632269","1.764","2.41"
"2017-05-05","20:30:00","0.450356778797146","0.783198633726937","1.656","1.872"
"2017-05-05","21:00:00","0.45045871559633","0.783415765186418","1.548","1.33"
"2017-05-05","21:30:00","0.440774719673802","0.763718299632267","1.439","1.003"
"2017-05-05","22:00:00","0.439959225280326","0.762143181174556","1.33","1.003"
"2017-05-05","22:30:00","0.433639143730887","0.750358073258041","1.33","1.003"
"2017-05-05","23:00:00","0.429255861365953","0.742610906291962","1.221","0.232"
"2017-05-05","23:30:00","0.42150866462793","0.72973259935774","1.221","0.121"
"2017-05-06","0:00:00","0.425586136595311","0.736383698090995","1.221","0.674"
"2017-05-06","0:30:00","0.422018348623853","0.730548848717725","1.221","1.003"
"2017-05-06","1:00:00","0.416921508664628","0.722576584619142","1.112","-0.662"
"2017-05-06","1:30:00","0.41743119266055","0.72335499287831","1.003","-3.316"
"2017-05-06","2:00:00","0.407951070336391","0.709535860748493","0.893","-4.031"
"2017-05-06","2:30:00","0.407033639143732","0.708270528212429","0.784","-3.672"
"2017-05-06","3:00:00","0.400509683995922","0.699622491634937","0.784","-3.553"
"2017-05-06","3:30:00","0.398776758409787","0.697425903511849","0.784","-3.316"
"2017-05-06","4:00:00","0.393781855249746","0.691322142172117","0.674","-3.792"
"2017-05-06","4:30:00","0.386952089704382","0.683502672492367","0.674","-3.316"
"2017-05-06","5:00:00","0.385728848114168","0.682164042904065","0.674","-2.03"
"2017-05-06","5:30:00","0.378185524974516","0.674306258216895","0.784","-1.799"
"2017-05-06","6:00:00","0.387155963302753","0.683727570290394","0.784","-1.228"
"2017-05-06","6:30:00","0.389704383282365","0.686582510894243","0.893","-0.102"
"2017-05-06","7:00:00","0.392456676860347","0.689758227099138","0.893","0.232"
"2017-05-06","7:30:00","0.390316004077472","0.687279860154157","1.003","2.624"
"2017-05-06","8:00:00","0.381753312945973","0.677938886971439","1.221","4.207"
"2017-05-06","8:30:00","0.380020387359836","0.676155973082369","1.221","1.872"
"2017-05-06","9:00:00","0.380835881753313","0.676990605962042","0.784","0.343"
"2017-05-06","9:30:00","0.381549439347604","0.677727301321351","0.674","0.563"
"2017-05-06","10:00:00","0.377981651376147","0.674103125247939","0.893","3.261"
"2017-05-06","10:30:00","0.380122324159021","0.676259877862756","1.872","15.378"
"2017-05-06","11:00:00","0.376044852191642","0.67219693369647","3.155","28.754"
"2017-05-06","11:30:00","0.372273190621815","0.668605165194704","4.415","36.187"
"2017-05-06","12:00:00","0.38369011213048","0.679973566112766","5.347","36.187"
"2017-05-06","12:30:00","0.38053007135576","0.676676708268622","5.347","22.333"
"2017-05-06","13:00:00","0.38053007135576","0.676676708268622","5.655","36.187"
"2017-05-06","13:30:00","0.381345565749236","0.677516205849275","6.064","41.225"
"2017-05-06","14:00:00","0.387359836901121","0.683952982745178","6.166","38.379"
"2017-05-06","14:30:00","0.394087665647298","0.691686304302416","6.166","35.009"
"2017-05-06","15:00:00","0.392252803261977","0.689519650879485","5.655","18.521"
"2017-05-06","15:30:00","0.390417940876657","0.687396547080142","5.037","19.472"
"2017-05-06","16:00:00","0.388175331294597","0.684859797267477","4.727","28.555"
"2017-05-06","16:30:00","0.392660550458716","0.689997341894991","4.311","22.046"
"2017-05-06","17:00:00","0.398063200815495","0.696533390235378","3.998","19.092"
"2017-05-06","17:30:00","0.399490316004078","0.698325376036547","3.472","10.748"
"2017-05-06","18:00:00","0.397553516819572","0.695900118513655","2.943","7.782"
